"Year","Month","DeathRate","ZipCode"
2021,2,21.1,"10454"
2021,2,38.2,"10455"
2021,2,20.4,"10456"
2021,2,33.9,"10457"
2021,2,16.9,"10458"
2021,2,48,"10459"
2021,2,35.7,"10460"
2021,2,38.7,"10461"
2021,2,25.2,"10462"
2021,2,22.9,"10463"
2021,2,NA,"10464"
2021,2,44.1,"10465"
2021,2,16.8,"10466"
2021,2,44.1,"10467"
2021,2,23.1,"10468"
2021,2,24.8,"10469"
2021,2,46.7,"10470"
2021,2,56.5,"10471"
2021,2,32.4,"10472"
2021,2,27.1,"10473"
2021,2,NA,"10474"
2021,2,53.8,"10475"
2021,2,36.9,"11004"
2021,2,21.7,"11101"
2021,2,46.6,"11102"
2021,2,NA,"11103"
2021,2,NA,"11104"
2021,2,24.9,"11105"
2021,2,21.4,"11106"
2021,2,NA,"11201"
2021,2,13.6,"11203"
2021,2,29.8,"11204"
2021,2,11,"11205"
2021,2,31.1,"11206"
2021,2,28.1,"11207"
2021,2,31.4,"11208"
2021,2,29.6,"11209"
2021,2,25.9,"11210"
2021,2,14.8,"11211"
2021,2,36.5,"11212"
2021,2,20.1,"11213"
2021,2,31.2,"11214"
2021,2,8.6,"11215"
2021,2,10.9,"11216"
2021,2,NA,"11217"
2021,2,25.7,"11218"
2021,2,17.8,"11219"
2021,2,23.3,"11220"
2021,2,17.2,"11221"
2021,2,NA,"11222"
2021,2,29.5,"11223"
2021,2,75.6,"11224"
2021,2,22.6,"11225"
2021,2,20.5,"11226"
2021,2,20,"11228"
2021,2,40.7,"11229"
2021,2,43.9,"11230"
2021,2,NA,"11231"
2021,2,NA,"11232"
2021,2,20.2,"11233"
2021,2,33,"11234"
2021,2,98.5,"11235"
2021,2,18.5,"11236"
2021,2,18.7,"11237"
2021,2,NA,"11238"
2021,2,46.1,"11239"
2021,2,44.5,"11354"
2021,2,57.1,"11355"
2021,2,NA,"11356"
2021,2,20.7,"11357"
2021,2,30.5,"11358"
2021,2,31.5,"11360"
2021,2,19,"11361"
2021,2,27.6,"11362"
2021,2,16.8,"11364"
2021,2,27.4,"11365"
2021,2,NA,"11366"
2021,2,34.4,"11367"
2021,2,23.6,"11368"
2021,2,26.8,"11369"
2021,2,15.7,"11370"
2021,2,18.1,"11372"
2021,2,18.5,"11373"
2021,2,38.7,"11374"
2021,2,33.7,"11375"
2021,2,32.1,"11377"
2021,2,13.8,"11378"
2021,2,30,"11379"
2021,2,18.3,"11385"
2021,2,32.7,"11411"
2021,2,23.6,"11412"
2021,2,25.5,"11413"
2021,2,42.3,"11414"
2021,2,NA,"11415"
2021,2,26.5,"11416"
2021,2,48.3,"11417"
2021,2,16,"11418"
2021,2,26.8,"11419"
2021,2,37.6,"11420"
2021,2,27.5,"11421"
2021,2,24.7,"11422"
2021,2,25.7,"11423"
2021,2,34.7,"11426"
2021,2,50.9,"11427"
2021,2,NA,"11428"
2021,2,43.2,"11429"
2021,2,32.9,"11432"
2021,2,38.3,"11433"
2021,2,27,"11434"
2021,2,25.7,"11435"
2021,2,24.9,"11436"
2021,2,31.4,"11691"
2021,2,NA,"11692"
2021,2,NA,"11693"
2021,2,NA,"11694"
2021,2,NA,"11697"
2021,2,NA,"10004"
2021,2,NA,"10005"
2021,2,NA,"10280"
2021,2,NA,"10282"
2021,2,NA,"11109"
2021,2,NA,"11363"
2021,3,24.5,"Bronx"
2021,3,21.4,"Brooklyn"
2021,3,17.3,"Manhattan"
2021,3,23.1,"Queens"
2021,3,25,"Staten_Island"
2021,3,21.8,"Citywide"
2021,3,NA,"10001"
2021,3,42.5,"10002"
2021,3,9.3,"10003"
2021,3,NA,"10006"
2021,3,NA,"10007"
2021,3,24.5,"10009"
2021,3,21,"10010"
2021,3,16.1,"10011"
2021,3,NA,"10012"
2021,3,27.8,"10013"
2021,3,NA,"10014"
2021,3,NA,"10016"
2021,3,NA,"10017"
2021,3,NA,"10018"
2021,3,11.5,"10019"
2021,3,NA,"10021"
2021,3,16.2,"10022"
2021,3,12.9,"10023"
2021,3,10.3,"10024"
2021,3,19.6,"10025"
2021,3,15.5,"10026"
2021,3,14.2,"10027"
2021,3,NA,"10028"
2021,3,30.7,"10029"
2021,3,30.7,"10030"
2021,3,25.4,"10031"
2021,3,17.4,"10032"
2021,3,18.8,"10033"
2021,3,26,"10034"
2021,3,39.7,"10035"
2021,3,NA,"10036"
2021,3,NA,"10037"
2021,3,NA,"10038"
2021,3,22.1,"10039"
2021,3,20.5,"10040"
2021,3,NA,"10044"
2021,3,NA,"10065"
2021,3,NA,"10069"
2021,3,26,"10075"
2021,3,NA,"10128"
2021,3,18,"10301"
2021,3,NA,"10302"
2021,3,45.3,"10303"
2021,3,33.4,"10304"
2021,3,30.3,"10305"
2021,3,36,"10306"
2021,3,NA,"10307"
2021,3,26.8,"10308"
2021,3,15.2,"10309"
2021,3,NA,"10310"
2021,3,16.4,"10312"
2021,3,27,"10314"
2021,3,33.8,"10451"
2021,3,22.6,"10452"
2021,3,22.9,"10453"
2021,3,26.4,"10454"
2021,3,38.2,"10455"
2021,3,15,"10456"
2021,3,23.1,"10457"
2021,3,16.9,"10458"
2021,3,16.7,"10459"
2021,3,37.4,"10460"
2021,3,20.4,"10461"
2021,3,19.9,"10462"
2021,3,22.9,"10463"
2021,3,NA,"10464"
2021,3,30.1,"10465"
2021,3,23.8,"10466"
2021,3,22.5,"10467"
2021,3,27,"10468"
2021,3,31.7,"10469"
2021,3,NA,"10470"
2021,3,NA,"10471"
2021,3,22.1,"10472"
2021,3,28.8,"10473"
2021,3,41.8,"10474"
2021,3,25.7,"10475"
2021,3,NA,"11004"
2021,3,NA,"11101"
2021,3,NA,"11102"
2021,3,NA,"11103"
2021,3,27.5,"11104"
2021,3,22.1,"11105"
2021,3,16,"11106"
2021,3,11.2,"11201"
2021,3,24.6,"11203"
2021,3,14.3,"11204"
2021,3,NA,"11205"
2021,3,25.4,"11206"
2021,3,22.5,"11207"
2021,3,20.9,"11208"
2021,3,20.7,"11209"
2021,3,18.3,"11210"
2021,3,8.9,"11211"
2021,3,31.1,"11212"
2021,3,27.9,"11213"
2021,3,31.2,"11214"
2021,3,8.6,"11215"
2021,3,10.9,"11216"
2021,3,NA,"11217"
2021,3,17.6,"11218"
2021,3,20,"11219"
2021,3,25.4,"11220"
2021,3,17.2,"11221"
2021,3,NA,"11222"
2021,3,22.1,"11223"
2021,3,41.1,"11224"
2021,3,10.4,"11225"
2021,3,11.3,"11226"
2021,3,20,"11228"
2021,3,35.9,"11229"
2021,3,31.5,"11230"
2021,3,NA,"11231"
2021,3,29.5,"11232"
2021,3,16.1,"11233"
2021,3,21.3,"11234"
2021,3,51.2,"11235"
2021,3,16.5,"11236"
2021,3,10.4,"11237"
2021,3,14.9,"11238"
2021,3,46.1,"11239"
2021,3,51.9,"11354"
2021,3,31.7,"11355"
2021,3,21.9,"11356"
2021,3,25.8,"11357"
2021,3,13.9,"11358"
2021,3,47.3,"11360"
2021,3,26.5,"11361"
2021,3,44.2,"11362"
2021,3,NA,"11364"
2021,3,20.5,"11365"
2021,3,NA,"11366"
2021,3,19.7,"11367"
2021,3,15.4,"11368"
2021,3,14.9,"11369"
2021,3,22,"11370"
2021,3,16.5,"11372"
2021,3,29.5,"11373"
2021,3,21.7,"11374"
2021,3,16.8,"11375"
2021,3,20.2,"11377"
2021,3,16.6,"11378"
2021,3,30,"11379"
2021,3,19.3,"11385"
2021,3,NA,"11411"
2021,3,15.7,"11412"
2021,3,23.1,"11413"
2021,3,21.2,"11414"
2021,3,NA,"11415"
2021,3,18.9,"11416"
2021,3,16.1,"11417"
2021,3,21.3,"11418"
2021,3,28.9,"11419"
2021,3,33.4,"11420"
2021,3,32.5,"11421"
2021,3,15.4,"11422"
2021,3,22.5,"11423"
2021,3,NA,"11426"
2021,3,NA,"11427"
2021,3,37.7,"11428"
2021,3,NA,"11429"
2021,3,26.3,"11432"
2021,3,35.6,"11433"
2021,3,21,"11434"
2021,3,27.4,"11435"
2021,3,34.9,"11436"
2021,3,26.9,"11691"
2021,3,NA,"11692"
2021,3,NA,"11693"
2021,3,NA,"11694"
2021,3,NA,"11697"
2021,3,NA,"10004"
2021,3,NA,"10005"
2021,3,NA,"10280"
2021,3,NA,"10282"
2021,3,NA,"11109"
2021,3,NA,"11363"
2021,4,14.1,"Bronx"
2021,4,17.5,"Brooklyn"
2021,4,10.1,"Manhattan"
2021,4,17.2,"Queens"
2021,4,14.9,"Staten_Island"
2021,4,15.3,"Citywide"
2021,4,NA,"10001"
2021,4,27.9,"10002"
2021,4,NA,"10003"
2021,4,NA,"10006"
2021,4,NA,"10007"
2021,4,12.2,"10009"
2021,4,NA,"10010"
2021,4,NA,"10011"
2021,4,NA,"10012"
2021,4,NA,"10013"
2021,4,NA,"10014"
2021,4,NA,"10016"
2021,4,NA,"10017"
2021,4,NA,"10018"
2021,4,NA,"10019"
2021,4,NA,"10021"
2021,4,NA,"10022"
2021,4,8.1,"10023"
2021,4,NA,"10024"
2021,4,22.9,"10025"
2021,4,15.5,"10026"
2021,4,11,"10027"
2021,4,NA,"10028"
2021,4,21.7,"10029"
2021,4,NA,"10030"
2021,4,11.9,"10031"
2021,4,9.5,"10032"
2021,4,8.5,"10033"
2021,4,NA,"10034"
2021,4,NA,"10035"
2021,4,NA,"10036"
2021,4,NA,"10037"
2021,4,NA,"10038"
2021,4,29.4,"10039"
2021,4,11.4,"10040"
2021,4,NA,"10044"
2021,4,NA,"10065"
2021,4,NA,"10069"
2021,4,NA,"10075"
2021,4,NA,"10128"
2021,4,18,"10301"
2021,4,NA,"10302"
2021,4,NA,"10303"
2021,4,16.7,"10304"
2021,4,21,"10305"
2021,4,15.1,"10306"
2021,4,NA,"10307"
2021,4,20.1,"10308"
2021,4,NA,"10309"
2021,4,NA,"10310"
2021,4,11.5,"10312"
2021,4,16.2,"10314"
2021,4,23.2,"10451"
2021,4,14.6,"10452"
2021,4,12.7,"10453"
2021,4,29.1,"10454"
2021,4,11.9,"10455"
2021,4,15,"10456"
2021,4,13.6,"10457"
2021,4,12.1,"10458"
2021,4,27.2,"10459"
2021,4,10.2,"10460"
2021,4,20.4,"10461"
2021,4,17.3,"10462"
2021,4,11.4,"10463"
2021,4,NA,"10464"
2021,4,11.6,"10465"
2021,4,8.4,"10466"
2021,4,14.7,"10467"
2021,4,6.4,"10468"
2021,4,11,"10469"
2021,4,NA,"10470"
2021,4,NA,"10471"
2021,4,8.8,"10472"
2021,4,13.5,"10473"
2021,4,NA,"10474"
2021,4,18.7,"10475"
2021,4,NA,"11004"
2021,4,NA,"11101"
2021,4,NA,"11102"
2021,4,14.3,"11103"
2021,4,NA,"11104"
2021,4,13.8,"11105"
2021,4,13.4,"11106"
2021,4,11.2,"11201"
2021,4,24.6,"11203"
2021,4,13,"11204"
2021,4,17.6,"11205"
2021,4,19.6,"11206"
2021,4,16.8,"11207"
2021,4,14.6,"11208"
2021,4,16.3,"11209"
2021,4,9.1,"11210"
2021,4,7.9,"11211"
2021,4,31.1,"11212"
2021,4,21.7,"11213"
2021,4,24.8,"11214"
2021,4,NA,"11215"
2021,4,10.9,"11216"
2021,4,NA,"11217"
2021,4,20.3,"11218"
2021,4,18.9,"11219"
2021,4,18,"11220"
2021,4,17.2,"11221"
2021,4,NA,"11222"
2021,4,16,"11223"
2021,4,36.7,"11224"
2021,4,17.4,"11225"
2021,4,14.4,"11226"
2021,4,22.2,"11228"
2021,4,20.4,"11229"
2021,4,13.5,"11230"
2021,4,13.4,"11231"
2021,4,NA,"11232"
2021,4,14.8,"11233"
2021,4,18.1,"11234"
2021,4,43.5,"11235"
2021,4,18.5,"11236"
2021,4,NA,"11237"
2021,4,NA,"11238"
2021,4,38.4,"11239"
2021,4,13,"11354"
2021,4,43.1,"11355"
2021,4,NA,"11356"
2021,4,20.7,"11357"
2021,4,NA,"11358"
2021,4,NA,"11360"
2021,4,NA,"11361"
2021,4,NA,"11362"
2021,4,NA,"11364"
2021,4,18.3,"11365"
2021,4,NA,"11366"
2021,4,19.7,"11367"
2021,4,12.7,"11368"
2021,4,NA,"11369"
2021,4,25.2,"11370"
2021,4,13.2,"11372"
2021,4,12,"11373"
2021,4,12.1,"11374"
2021,4,8.4,"11375"
2021,4,16.7,"11377"
2021,4,NA,"11378"
2021,4,NA,"11379"
2021,4,11.6,"11385"
2021,4,NA,"11411"
2021,4,NA,"11412"
2021,4,11.6,"11413"
2021,4,45.8,"11414"
2021,4,26.5,"11415"
2021,4,22.7,"11416"
2021,4,NA,"11417"
2021,4,26.6,"11418"
2021,4,22.7,"11419"
2021,4,29.3,"11420"
2021,4,35,"11421"
2021,4,NA,"11422"
2021,4,19.3,"11423"
2021,4,NA,"11426"
2021,4,21.2,"11427"
2021,4,NA,"11428"
2021,4,36,"11429"
2021,4,16.5,"11432"
2021,4,NA,"11433"
2021,4,21,"11434"
2021,4,15.4,"11435"
2021,4,NA,"11436"
2021,4,28.4,"11691"
2021,4,23.8,"11692"
2021,4,NA,"11693"
2021,4,NA,"11694"
2021,4,NA,"11697"
2021,4,NA,"10004"
2021,4,NA,"10005"
2021,4,NA,"10280"
2021,4,NA,"10282"
2021,4,NA,"11109"
2021,4,NA,"11363"
2021,5,6.1,"Bronx"
2021,5,7.9,"Brooklyn"
2021,5,4.7,"Manhattan"
2021,5,7.1,"Queens"
2021,5,9.9,"Staten_Island"
2021,5,6.8,"Citywide"
2021,5,NA,"10001"
2021,5,15.9,"10002"
2021,5,NA,"10003"
2021,5,NA,"10006"
2021,5,NA,"10007"
2021,5,NA,"10009"
2021,5,NA,"10010"
2021,5,NA,"10011"
2021,5,NA,"10012"
2021,5,NA,"10013"
2021,5,NA,"10014"
2021,5,NA,"10016"
2021,5,NA,"10017"
2021,5,NA,"10018"
2021,5,NA,"10019"
2021,5,NA,"10021"
2021,5,NA,"10022"
2021,5,NA,"10023"
2021,5,NA,"10024"
2021,5,9.8,"10025"
2021,5,NA,"10026"
2021,5,NA,"10027"
2021,5,NA,"10028"
2021,5,10.2,"10029"
2021,5,NA,"10030"
2021,5,10.2,"10031"
2021,5,NA,"10032"
2021,5,NA,"10033"
2021,5,NA,"10034"
2021,5,NA,"10035"
2021,5,NA,"10036"
2021,5,NA,"10037"
2021,5,NA,"10038"
2021,5,NA,"10039"
2021,5,NA,"10040"
2021,5,NA,"10044"
2021,5,NA,"10065"
2021,5,NA,"10069"
2021,5,NA,"10075"
2021,5,NA,"10128"
2021,5,NA,"10301"
2021,5,NA,"10302"
2021,5,NA,"10303"
2021,5,NA,"10304"
2021,5,NA,"10305"
2021,5,9.5,"10306"
2021,5,NA,"10307"
2021,5,16.8,"10308"
2021,5,NA,"10309"
2021,5,NA,"10310"
2021,5,11.5,"10312"
2021,5,11.9,"10314"
2021,5,NA,"10451"
2021,5,NA,"10452"
2021,5,NA,"10453"
2021,5,13.2,"10454"
2021,5,NA,"10455"
2021,5,7.5,"10456"
2021,5,6.8,"10457"
2021,5,6,"10458"
2021,5,NA,"10459"
2021,5,10.2,"10460"
2021,5,NA,"10461"
2021,5,NA,"10462"
2021,5,NA,"10463"
2021,5,NA,"10464"
2021,5,NA,"10465"
2021,5,NA,"10466"
2021,5,6.9,"10467"
2021,5,NA,"10468"
2021,5,NA,"10469"
2021,5,NA,"10470"
2021,5,NA,"10471"
2021,5,NA,"10472"
2021,5,8.5,"10473"
2021,5,NA,"10474"
2021,5,14,"10475"
2021,5,NA,"11004"
2021,5,NA,"11101"
2021,5,NA,"11102"
2021,5,NA,"11103"
2021,5,NA,"11104"
2021,5,NA,"11105"
2021,5,NA,"11106"
2021,5,NA,"11201"
2021,5,10.9,"11203"
2021,5,NA,"11204"
2021,5,NA,"11205"
2021,5,NA,"11206"
2021,5,10.1,"11207"
2021,5,11.5,"11208"
2021,5,11.8,"11209"
2021,5,NA,"11210"
2021,5,NA,"11211"
2021,5,13.5,"11212"
2021,5,9.3,"11213"
2021,5,10.8,"11214"
2021,5,NA,"11215"
2021,5,NA,"11216"
2021,5,NA,"11217"
2021,5,8.1,"11218"
2021,5,NA,"11219"
2021,5,NA,"11220"
2021,5,7.4,"11221"
2021,5,13.8,"11222"
2021,5,NA,"11223"
2021,5,23.8,"11224"
2021,5,NA,"11225"
2021,5,5.1,"11226"
2021,5,11.1,"11228"
2021,5,6,"11229"
2021,5,7.9,"11230"
2021,5,NA,"11231"
2021,5,NA,"11232"
2021,5,10.8,"11233"
2021,5,9.6,"11234"
2021,5,20.5,"11235"
2021,5,NA,"11236"
2021,5,NA,"11237"
2021,5,9.3,"11238"
2021,5,NA,"11239"
2021,5,NA,"11354"
2021,5,15.2,"11355"
2021,5,NA,"11356"
2021,5,NA,"11357"
2021,5,NA,"11358"
2021,5,NA,"11360"
2021,5,NA,"11361"
2021,5,NA,"11362"
2021,5,NA,"11364"
2021,5,11.4,"11365"
2021,5,NA,"11366"
2021,5,NA,"11367"
2021,5,7.2,"11368"
2021,5,NA,"11369"
2021,5,NA,"11370"
2021,5,NA,"11372"
2021,5,NA,"11373"
2021,5,NA,"11374"
2021,5,NA,"11375"
2021,5,9.5,"11377"
2021,5,NA,"11378"
2021,5,NA,"11379"
2021,5,NA,"11385"
2021,5,NA,"11411"
2021,5,NA,"11412"
2021,5,NA,"11413"
2021,5,NA,"11414"
2021,5,NA,"11415"
2021,5,NA,"11416"
2021,5,NA,"11417"
2021,5,NA,"11418"
2021,5,NA,"11419"
2021,5,NA,"11420"
2021,5,NA,"11421"
2021,5,NA,"11422"
2021,5,NA,"11423"
2021,5,NA,"11426"
2021,5,NA,"11427"
2021,5,NA,"11428"
2021,5,18,"11429"
2021,5,NA,"11432"
2021,5,NA,"11433"
2021,5,18,"11434"
2021,5,NA,"11435"
2021,5,NA,"11436"
2021,5,12,"11691"
2021,5,NA,"11692"
2021,5,NA,"11693"
2021,5,NA,"11694"
2021,5,NA,"11697"
2021,5,NA,"10004"
2021,5,NA,"10005"
2021,5,NA,"10280"
2021,5,NA,"10282"
2021,5,NA,"11109"
2021,5,NA,"11363"
2021,6,1.8,"Bronx"
2021,6,2.9,"Brooklyn"
2021,6,1.7,"Manhattan"
2021,6,2.6,"Queens"
2021,6,2.9,"Staten_Island"
2021,6,2.4,"Citywide"
2021,6,NA,"10001"
2021,6,NA,"10002"
2021,6,NA,"10003"
2021,6,NA,"10006"
2021,6,NA,"10007"
2021,6,NA,"10009"
2021,6,NA,"10010"
2021,6,NA,"10011"
2021,6,NA,"10012"
2021,6,NA,"10013"
2021,6,NA,"10014"
2021,6,NA,"10016"
2021,6,NA,"10017"
2021,6,NA,"10018"
2021,6,NA,"10019"
2021,6,NA,"10021"
2021,6,NA,"10022"
2021,6,NA,"10023"
2021,6,NA,"10024"
2021,6,NA,"10025"
2021,6,NA,"10026"
2021,6,NA,"10027"
2021,6,NA,"10028"
2021,6,NA,"10029"
2021,6,NA,"10030"
2021,6,NA,"10031"
2021,6,NA,"10032"
2021,6,NA,"10033"
2021,6,NA,"10034"
2021,6,NA,"10035"
2021,6,NA,"10036"
2021,6,NA,"10037"
2021,6,NA,"10038"
2021,6,NA,"10039"
2021,6,NA,"10040"
2021,6,NA,"10044"
2021,6,NA,"10065"
2021,6,NA,"10069"
2021,6,NA,"10075"
2021,6,NA,"10128"
2021,6,NA,"10301"
2021,6,NA,"10302"
2021,6,NA,"10303"
2021,6,NA,"10304"
2021,6,NA,"10305"
2021,6,NA,"10306"
2021,6,NA,"10307"
2021,6,NA,"10308"
2021,6,NA,"10309"
2021,6,NA,"10310"
2021,6,NA,"10312"
2021,6,NA,"10314"
2021,6,NA,"10451"
2021,6,NA,"10452"
2021,6,NA,"10453"
2021,6,NA,"10454"
2021,6,NA,"10455"
2021,6,NA,"10456"
2021,6,NA,"10457"
2021,6,NA,"10458"
2021,6,NA,"10459"
2021,6,NA,"10460"
2021,6,NA,"10461"
2021,6,NA,"10462"
2021,6,NA,"10463"
2021,6,NA,"10464"
2021,6,NA,"10465"
2021,6,NA,"10466"
2021,6,NA,"10467"
2021,6,NA,"10468"
2021,6,NA,"10469"
2021,6,NA,"10470"
2021,6,NA,"10471"
2021,6,NA,"10472"
2021,6,NA,"10473"
2021,6,NA,"10474"
2021,6,NA,"10475"
2021,6,NA,"11004"
2021,6,NA,"11101"
2021,6,16.6,"11102"
2021,6,NA,"11103"
2021,6,NA,"11104"
2021,6,NA,"11105"
2021,6,NA,"11106"
2021,6,NA,"11201"
2021,6,6.8,"11203"
2021,6,NA,"11204"
2021,6,NA,"11205"
2021,6,NA,"11206"
2021,6,NA,"11207"
2021,6,NA,"11208"
2021,6,NA,"11209"
2021,6,NA,"11210"
2021,6,NA,"11211"
2021,6,NA,"11212"
2021,6,9.3,"11213"
2021,6,NA,"11214"
2021,6,NA,"11215"
2021,6,NA,"11216"
2021,6,NA,"11217"
2021,6,NA,"11218"
2021,6,NA,"11219"
2021,6,NA,"11220"
2021,6,NA,"11221"
2021,6,NA,"11222"
2021,6,NA,"11223"
2021,6,NA,"11224"
2021,6,NA,"11225"
2021,6,NA,"11226"
2021,6,NA,"11228"
2021,6,NA,"11229"
2021,6,5.6,"11230"
2021,6,NA,"11231"
2021,6,NA,"11232"
2021,6,NA,"11233"
2021,6,NA,"11234"
2021,6,9,"11235"
2021,6,NA,"11236"
2021,6,NA,"11237"
2021,6,NA,"11238"
2021,6,NA,"11239"
2021,6,NA,"11354"
2021,6,NA,"11355"
2021,6,NA,"11356"
2021,6,NA,"11357"
2021,6,NA,"11358"
2021,6,NA,"11360"
2021,6,NA,"11361"
2021,6,NA,"11362"
2021,6,NA,"11364"
2021,6,NA,"11365"
2021,6,NA,"11366"
2021,6,NA,"11367"
2021,6,NA,"11368"
2021,6,NA,"11369"
2021,6,NA,"11370"
2021,6,NA,"11372"
2021,6,NA,"11373"
2021,6,NA,"11374"
2021,6,NA,"11375"
2021,6,NA,"11377"
2021,6,NA,"11378"
2021,6,NA,"11379"
2021,6,NA,"11385"
2021,6,NA,"11411"
2021,6,NA,"11412"
2021,6,NA,"11413"
2021,6,NA,"11414"
2021,6,NA,"11415"
2021,6,NA,"11416"
2021,6,NA,"11417"
2021,6,NA,"11418"
2021,6,NA,"11419"
2021,6,NA,"11420"
2021,6,NA,"11421"
2021,6,NA,"11422"
2021,6,NA,"11423"
2021,6,NA,"11426"
2021,6,NA,"11427"
2021,6,NA,"11428"
2021,6,NA,"11429"
2021,6,NA,"11432"
2021,6,NA,"11433"
2021,6,NA,"11434"
2021,6,NA,"11435"
2021,6,NA,"11436"
2021,6,NA,"11691"
2021,6,NA,"11692"
2021,6,NA,"11693"
2021,6,NA,"11694"
2021,6,NA,"11697"
2021,6,NA,"10004"
2021,6,NA,"10005"
2021,6,NA,"10280"
2021,6,NA,"10282"
2021,6,NA,"11109"
2021,6,NA,"11363"
2021,7,1.5,"Bronx"
2021,7,1.4,"Brooklyn"
2021,7,1.2,"Manhattan"
2021,7,1.7,"Queens"
2021,7,2.1,"Staten_Island"
2021,7,1.5,"Citywide"
2021,7,NA,"10001"
2021,7,NA,"10002"
2021,7,NA,"10003"
2021,7,NA,"10006"
2021,7,NA,"10007"
2021,7,NA,"10009"
2021,7,NA,"10010"
2021,7,NA,"10011"
2021,7,NA,"10012"
2021,7,NA,"10013"
2021,7,NA,"10014"
2021,7,NA,"10016"
2021,7,NA,"10017"
2021,7,NA,"10018"
2021,7,NA,"10019"
2021,7,NA,"10021"
2021,7,NA,"10022"
2021,7,NA,"10023"
2021,7,NA,"10024"
2021,7,NA,"10025"
2021,7,NA,"10026"
2021,7,NA,"10027"
2021,7,NA,"10028"
2021,7,NA,"10029"
2021,7,NA,"10030"
2021,7,NA,"10031"
2021,7,NA,"10032"
2021,7,NA,"10033"
2021,7,NA,"10034"
2021,7,NA,"10035"
2021,7,NA,"10036"
2021,7,NA,"10037"
2021,7,NA,"10038"
2021,7,NA,"10039"
2021,7,NA,"10040"
2021,7,NA,"10044"
2021,7,NA,"10065"
2021,7,NA,"10069"
2021,7,NA,"10075"
2021,7,NA,"10128"
2021,7,NA,"10301"
2021,7,NA,"10302"
2021,7,NA,"10303"
2021,7,NA,"10304"
2021,7,NA,"10305"
2021,7,NA,"10306"
2021,7,NA,"10307"
2021,7,NA,"10308"
2021,7,NA,"10309"
2021,7,NA,"10310"
2021,7,NA,"10312"
2021,7,NA,"10314"
2021,7,NA,"10451"
2021,7,NA,"10452"
2021,7,NA,"10453"
2021,7,NA,"10454"
2021,7,NA,"10455"
2021,7,NA,"10456"
2021,7,NA,"10457"
2021,7,NA,"10458"
2021,7,NA,"10459"
2021,7,NA,"10460"
2021,7,NA,"10461"
2021,7,NA,"10462"
2021,7,NA,"10463"
2021,7,NA,"10464"
2021,7,NA,"10465"
2021,7,NA,"10466"
2021,7,NA,"10467"
2021,7,NA,"10468"
2021,7,NA,"10469"
2021,7,NA,"10470"
2021,7,NA,"10471"
2021,7,NA,"10472"
2021,7,NA,"10473"
2021,7,NA,"10474"
2021,7,NA,"10475"
2021,7,NA,"11004"
2021,7,NA,"11101"
2021,7,NA,"11102"
2021,7,NA,"11103"
2021,7,NA,"11104"
2021,7,NA,"11105"
2021,7,NA,"11106"
2021,7,NA,"11201"
2021,7,NA,"11203"
2021,7,6.5,"11204"
2021,7,NA,"11205"
2021,7,NA,"11206"
2021,7,NA,"11207"
2021,7,NA,"11208"
2021,7,NA,"11209"
2021,7,NA,"11210"
2021,7,NA,"11211"
2021,7,NA,"11212"
2021,7,NA,"11213"
2021,7,NA,"11214"
2021,7,NA,"11215"
2021,7,NA,"11216"
2021,7,NA,"11217"
2021,7,NA,"11218"
2021,7,NA,"11219"
2021,7,NA,"11220"
2021,7,NA,"11221"
2021,7,NA,"11222"
2021,7,NA,"11223"
2021,7,NA,"11224"
2021,7,NA,"11225"
2021,7,NA,"11226"
2021,7,NA,"11228"
2021,7,NA,"11229"
2021,7,NA,"11230"
2021,7,NA,"11231"
2021,7,NA,"11232"
2021,7,NA,"11233"
2021,7,NA,"11234"
2021,7,NA,"11235"
2021,7,NA,"11236"
2021,7,NA,"11237"
2021,7,NA,"11238"
2021,7,NA,"11239"
2021,7,NA,"11354"
2021,7,NA,"11355"
2021,7,NA,"11356"
2021,7,NA,"11357"
2021,7,NA,"11358"
2021,7,NA,"11360"
2021,7,NA,"11361"
2021,7,NA,"11362"
2021,7,NA,"11364"
2021,7,NA,"11365"
2021,7,NA,"11366"
2021,7,NA,"11367"
2021,7,NA,"11368"
2021,7,NA,"11369"
2021,7,NA,"11370"
2021,7,NA,"11372"
2021,7,NA,"11373"
2021,7,NA,"11374"
2021,7,NA,"11375"
2021,7,NA,"11377"
2021,7,NA,"11378"
2021,7,NA,"11379"
2021,7,NA,"11385"
2021,7,NA,"11411"
2021,7,NA,"11412"
2021,7,NA,"11413"
2021,7,NA,"11414"
2021,7,NA,"11415"
2021,7,NA,"11416"
2021,7,NA,"11417"
2021,7,NA,"11418"
2021,7,NA,"11419"
2021,7,NA,"11420"
2021,7,NA,"11421"
2021,7,NA,"11422"
2021,7,NA,"11423"
2021,7,NA,"11426"
2021,7,NA,"11427"
2021,7,NA,"11428"
2021,7,NA,"11429"
2021,7,NA,"11432"
2021,7,NA,"11433"
2021,7,NA,"11434"
2021,7,NA,"11435"
2021,7,NA,"11436"
2021,7,NA,"11691"
2021,7,NA,"11692"
2021,7,NA,"11693"
2021,7,NA,"11694"
2021,7,NA,"11697"
2021,7,NA,"10004"
2021,7,NA,"10005"
2021,7,NA,"10280"
2021,7,NA,"10282"
2021,7,NA,"11109"
2021,7,NA,"11363"
2021,8,3,"Bronx"
2021,8,4.8,"Brooklyn"
2021,8,2.4,"Manhattan"
2021,8,3.5,"Queens"
2021,8,7.1,"Staten_Island"
