"Year","Month","HospRate","ZipCode"
2021,2,66.4,"10023"
2021,2,66.8,"10024"
2021,2,87.3,"10025"
2021,2,119,"10026"
2021,2,89.9,"10027"
2021,2,40.1,"10028"
2021,2,126.6,"10029"
2021,2,140.1,"10030"
2021,2,125.4,"10031"
2021,2,125.3,"10032"
2021,2,104.2,"10033"
2021,2,123.1,"10034"
2021,2,170.3,"10035"
2021,2,55.1,"10036"
2021,2,81.8,"10037"
2021,2,78.7,"10038"
2021,2,125.1,"10039"
2021,2,118.3,"10040"
2021,2,51.4,"10044"
2021,2,25.1,"10065"
2021,2,NA,"10069"
2021,2,78.1,"10075"
2021,2,46.1,"10128"
2021,2,NA,"10280"
2021,2,NA,"10282"
2021,2,77.1,"10301"
2021,2,140.7,"10302"
2021,2,90.5,"10303"
2021,2,76.4,"10304"
2021,2,116.7,"10305"
2021,2,94.7,"10306"
2021,2,40.2,"10307"
2021,2,104,"10308"
2021,2,75.9,"10309"
2021,2,93.9,"10310"
2021,2,60.6,"10312"
2021,2,76.7,"10314"
2021,2,168.9,"10451"
2021,2,133,"10452"
2021,2,147.4,"10453"
2021,2,145.4,"10454"
2021,2,179,"10455"
2021,2,133.1,"10456"
2021,2,179.1,"10457"
2021,2,129.3,"10458"
2021,2,137.9,"10459"
2021,2,152.9,"10460"
2021,2,138.5,"10461"
2021,2,173.9,"10462"
2021,2,104.3,"10463"
2021,2,NA,"10464"
2021,2,139.1,"10465"
2021,2,134.6,"10466"
2021,2,141.1,"10467"
2021,2,169.6,"10468"
2021,2,96.4,"10469"
2021,2,106.7,"10470"
2021,2,84.7,"10471"
2021,2,164.8,"10472"
2021,2,132,"10473"
2021,2,183.7,"10474"
2021,2,168.5,"10475"
2021,2,68.6,"11004"
2021,2,105.9,"11101"
2021,2,123.1,"11102"
2021,2,88.7,"11103"
2021,2,74.7,"11104"
2021,2,74.6,"11105"
2021,2,98.9,"11106"
2021,2,NA,"11109"
2021,2,33.7,"11201"
2021,2,85.9,"11203"
2021,2,111.6,"11204"
2021,2,114.7,"11205"
2021,2,144.2,"11206"
2021,2,102.2,"11207"
2021,2,127.7,"11208"
2021,2,99.2,"11209"
2021,2,115.7,"11210"
2021,2,64.9,"11211"
2021,2,135.2,"11212"
2021,2,100.6,"11213"
2021,2,135.8,"11214"
2021,2,33,"11215"
2021,2,78.4,"11216"
2021,2,78.3,"11217"
2021,2,97.3,"11218"
2021,2,96.6,"11219"
2021,2,83.5,"11220"
2021,2,87.2,"11221"
2021,2,55.4,"11222"
2021,2,126.4,"11223"
2021,2,313.4,"11224"
2021,2,90.4,"11225"
2021,2,110.9,"11226"
2021,2,104.5,"11228"
2021,2,156.8,"11229"
2021,2,131.6,"11230"
2021,2,48.2,"11231"
2021,2,77.5,"11232"
2021,2,96.9,"11233"
2021,2,96.8,"11234"
2021,2,249.4,"11235"
2021,2,103,"11236"
2021,2,104.2,"11237"
2021,2,65.4,"11238"
2021,2,238.1,"11239"
2021,2,165.1,"11354"
2021,2,220.7,"11355"
2021,2,78.9,"11356"
2021,2,80.1,"11357"
2021,2,102.7,"11358"
2021,2,115.5,"11360"
2021,2,83.4,"11361"
2021,2,66.3,"11362"
2021,2,89.1,"11363"
2021,2,67.2,"11364"
2021,2,89,"11365"
2021,2,77.4,"11366"
2021,2,125.4,"11367"
2021,2,94.2,"11368"
2021,2,136.8,"11369"
2021,2,94.4,"11370"
2021,2,74.2,"11372"
2021,2,130.9,"11373"
2021,2,123.2,"11374"
2021,2,89.8,"11375"
2021,2,128.5,"11377"
2021,2,94.1,"11378"
2021,2,98.3,"11379"
2021,2,99.4,"11385"
2021,2,93.6,"11411"
2021,2,70.9,"11412"
2021,2,53.2,"11413"
2021,2,98.7,"11414"
2021,2,79.5,"11415"
2021,2,147.8,"11416"
2021,2,141.7,"11417"
2021,2,98.4,"11418"
2021,2,150.5,"11419"
2021,2,123.3,"11420"
2021,2,109.9,"11421"
2021,2,126.6,"11422"
2021,2,83.5,"11423"
2021,2,69.4,"11426"
2021,2,110.3,"11427"
2021,2,107.6,"11428"
2021,2,89.9,"11429"
2021,2,131.7,"11432"
2021,2,128.7,"11433"
2021,2,101.9,"11434"
2021,2,118.1,"11435"
2021,2,134.7,"11436"
2021,2,137.6,"11691"
2021,2,66.6,"11692"
2021,2,63.1,"11693"
2021,2,52.9,"11694"
2021,2,NA,"11697"
2021,3,119.4,"Bronx"
2021,3,105.5,"Brooklyn"
2021,3,70.2,"Manhattan"
2021,3,114,"Queens"
2021,3,113,"Staten_Island"
2021,3,103.7,"Citywide"
2021,3,39.8,"10001"
2021,3,156.7,"10002"
2021,3,31.5,"10003"
2021,3,NA,"10004"
2021,3,NA,"10005"
2021,3,NA,"10006"
2021,3,71.5,"10007"
2021,3,99.7,"10009"
2021,3,57,"10010"
2021,3,50.3,"10011"
2021,3,43.2,"10012"
2021,3,79.8,"10013"
2021,3,29.7,"10014"
2021,3,49.1,"10016"
2021,3,NA,"10017"
2021,3,NA,"10018"
2021,3,50.5,"10019"
2021,3,41.4,"10021"
2021,3,32.4,"10022"
2021,3,29.1,"10023"
2021,3,25.7,"10024"
2021,3,64.4,"10025"
2021,3,90.5,"10026"
2021,3,75.7,"10027"
2021,3,27.4,"10028"
2021,3,134.2,"10029"
2021,3,88.8,"10030"
2021,3,111.8,"10031"
2021,3,101.5,"10032"
2021,3,92.3,"10033"
2021,3,68.7,"10034"
2021,3,130.5,"10035"
2021,3,84.4,"10036"
2021,3,76.9,"10037"
2021,3,61.2,"10038"
2021,3,84.6,"10039"
2021,3,91,"10040"
2021,3,42.8,"10044"
2021,3,32.3,"10065"
2021,3,NA,"10069"
2021,3,21.7,"10075"
2021,3,22.2,"10128"
2021,3,NA,"10280"
2021,3,NA,"10282"
2021,3,120.8,"10301"
2021,3,113.6,"10302"
2021,3,113.2,"10303"
2021,3,155.2,"10304"
2021,3,137.7,"10305"
2021,3,125,"10306"
2021,3,114,"10307"
2021,3,93.9,"10308"
2021,3,85,"10309"
2021,3,93.9,"10310"
2021,3,91.7,"10312"
2021,3,99.4,"10314"
2021,3,130.9,"10451"
2021,3,115.7,"10452"
2021,3,143.6,"10453"
2021,3,129.5,"10454"
2021,3,169.5,"10455"
2021,3,134.1,"10456"
2021,3,135.6,"10457"
2021,3,114.8,"10458"
2021,3,119.1,"10459"
2021,3,159.7,"10460"
2021,3,87.6,"10461"
2021,3,130.1,"10462"
2021,3,94.3,"10463"
2021,3,NA,"10464"
2021,3,111.3,"10465"
2021,3,122,"10466"
2021,3,103.9,"10467"
2021,3,95.1,"10468"
2021,3,99.2,"10469"
2021,3,80,"10470"
2021,3,56.5,"10471"
2021,3,110.3,"10472"
2021,3,110,"10473"
2021,3,100.2,"10474"
2021,3,98.3,"10475"
2021,3,73.9,"11004"
2021,3,73.3,"11101"
2021,3,79.9,"11102"
2021,3,83,"11103"
2021,3,98.3,"11104"
2021,3,63.6,"11105"
2021,3,88.2,"11106"
2021,3,86.8,"11109"
2021,3,49.8,"11201"
2021,3,105,"11203"
2021,3,85.6,"11204"
2021,3,92.6,"11205"
2021,3,84.2,"11206"
2021,3,128,"11207"
2021,3,127.7,"11208"
2021,3,90.4,"11209"
2021,3,77.6,"11210"
2021,3,59,"11211"
2021,3,193.3,"11212"
2021,3,120.7,"11213"
2021,3,144.4,"11214"
2021,3,31.6,"11215"
2021,3,69.3,"11216"
2021,3,36.7,"11217"
2021,3,100,"11218"
2021,3,103.2,"11219"
2021,3,129,"11220"
2021,3,104.4,"11221"
2021,3,47.1,"11222"
2021,3,117.8,"11223"
2021,3,218.3,"11224"
2021,3,73,"11225"
2021,3,93.5,"11226"
2021,3,95.6,"11228"
2021,3,110.1,"11229"
2021,3,112.5,"11230"
2021,3,53.5,"11231"
2021,3,99.7,"11232"
2021,3,92.8,"11233"
2021,3,80.8,"11234"
2021,3,225.1,"11235"
2021,3,103,"11236"
2021,3,64.6,"11237"
2021,3,71,"11238"
2021,3,330.2,"11239"
2021,3,192.9,"11354"
2021,3,213.1,"11355"
2021,3,114,"11356"
2021,3,131.7,"11357"
2021,3,105.5,"11358"
2021,3,89.3,"11360"
2021,3,87.2,"11361"
2021,3,127.1,"11362"
2021,3,NA,"11363"
2021,3,89.7,"11364"
2021,3,116.4,"11365"
2021,3,56.3,"11366"
2021,3,108.2,"11367"
2021,3,100.6,"11368"
2021,3,113,"11369"
2021,3,116.4,"11370"
2021,3,100.5,"11372"
2021,3,106.9,"11373"
2021,3,116,"11374"
2021,3,89.8,"11375"
2021,3,116.6,"11377"
2021,3,110.7,"11378"
2021,3,174.7,"11379"
2021,3,104.2,"11385"
2021,3,107.6,"11411"
2021,3,84,"11412"
2021,3,108.8,"11413"
2021,3,102.3,"11414"
2021,3,153.7,"11415"
2021,3,121.3,"11416"
2021,3,83.8,"11417"
2021,3,117.1,"11418"
2021,3,146.4,"11419"
2021,3,135.9,"11420"
2021,3,127.3,"11421"
2021,3,64.8,"11422"
2021,3,99.6,"11423"
2021,3,79.4,"11426"
2021,3,89.1,"11427"
2021,3,161.5,"11428"
2021,3,86.3,"11429"
2021,3,111.9,"11432"
2021,3,112.3,"11433"
2021,3,100.4,"11434"
2021,3,111.3,"11435"
2021,3,129.7,"11436"
2021,3,125.6,"11691"
2021,3,85.6,"11692"
2021,3,NA,"11693"
2021,3,62.6,"11694"
2021,3,147.4,"11697"
2021,4,68.4,"Bronx"
2021,4,70.5,"Brooklyn"
2021,4,39.2,"Manhattan"
2021,4,72,"Queens"
2021,4,75.6,"Staten_Island"
2021,4,64.7,"Citywide"
2021,4,18.1,"10001"
2021,4,73,"10002"
2021,4,14.8,"10003"
2021,4,NA,"10004"
2021,4,NA,"10005"
2021,4,NA,"10006"
2021,4,NA,"10007"
2021,4,35,"10009"
2021,4,21,"10010"
2021,4,26.1,"10011"
2021,4,21.6,"10012"
2021,4,27.8,"10013"
2021,4,NA,"10014"
2021,4,25.5,"10016"
2021,4,32,"10017"
2021,4,NA,"10018"
2021,4,41.4,"10019"
2021,4,NA,"10021"
2021,4,19.4,"10022"
2021,4,17.8,"10023"
2021,4,24,"10024"
2021,4,37.1,"10025"
2021,4,56.9,"10026"
2021,4,55.2,"10027"
2021,4,NA,"10028"
2021,4,72.9,"10029"
2021,4,102.5,"10030"
2021,4,62.7,"10031"
2021,4,58.7,"10032"
2021,4,35.9,"10033"
2021,4,61.6,"10034"
2021,4,82.3,"10035"
2021,4,25.7,"10036"
2021,4,52.9,"10037"
2021,4,35,"10038"
2021,4,69.9,"10039"
2021,4,38.7,"10040"
2021,4,NA,"10044"
2021,4,28.7,"10065"
2021,4,NA,"10069"
2021,4,21.7,"10075"
2021,4,10.2,"10128"
2021,4,NA,"10280"
2021,4,NA,"10282"
2021,4,74.5,"10301"
2021,4,86.6,"10302"
2021,4,83,"10303"
2021,4,90.7,"10304"
2021,4,93.3,"10305"
2021,4,62.5,"10306"
2021,4,100.6,"10307"
2021,4,67.1,"10308"
2021,4,57.7,"10309"
2021,4,85.3,"10310"
2021,4,55.7,"10312"
2021,4,74.6,"10314"
2021,4,73.9,"10451"
2021,4,55.8,"10452"
2021,4,54.7,"10453"
2021,4,71.4,"10454"
2021,4,69.2,"10455"
2021,4,88,"10456"
2021,4,84.1,"10457"
2021,4,56.8,"10458"
2021,4,96.1,"10459"
2021,4,88.3,"10460"
2021,4,79.4,"10461"
2021,4,47.8,"10462"
2021,4,52.9,"10463"
2021,4,NA,"10464"
2021,4,71.9,"10465"
2021,4,60.3,"10466"
2021,4,76.4,"10467"
2021,4,57.8,"10468"
2021,4,52.3,"10469"
2021,4,100.1,"10470"
2021,4,NA,"10471"
2021,4,76.5,"10472"
2021,4,62.6,"10473"
2021,4,116.9,"10474"
2021,4,44.5,"10475"
2021,4,42.2,"11004"
2021,4,46.2,"11101"
2021,4,66.6,"11102"
2021,4,48.7,"11103"
2021,4,39.3,"11104"
2021,4,71.8,"11105"
2021,4,40.1,"11106"
2021,4,NA,"11109"
2021,4,36.9,"11201"
2021,4,88.7,"11203"
2021,4,51.9,"11204"
2021,4,46.3,"11205"
2021,4,47.3,"11206"
2021,4,103.3,"11207"
2021,4,88.9,"11208"
2021,4,57.8,"11209"
2021,4,56.3,"11210"
2021,4,20.7,"11211"
2021,4,155.5,"11212"
2021,4,102.2,"11213"
2021,4,79.7,"11214"
2021,4,25.9,"11215"
2021,4,52.9,"11216"
2021,4,34.3,"11217"
2021,4,63.5,"11218"
2021,4,43.3,"11219"
2021,4,67.7,"11220"
2021,4,60.2,"11221"
2021,4,38.8,"11222"
2021,4,62.6,"11223"
2021,4,116.7,"11224"
2021,4,74.8,"11225"
2021,4,66.8,"11226"
2021,4,60,"11228"
2021,4,71.8,"11229"
2021,4,69.7,"11230"
2021,4,61.5,"11231"
2021,4,70.1,"11232"
2021,4,100.9,"11233"
2021,4,54.2,"11234"
2021,4,121.5,"11235"
2021,4,98.8,"11236"
2021,4,31.2,"11237"
2021,4,48.6,"11238"
2021,4,122.9,"11239"
2021,4,126.1,"11354"
2021,4,162.3,"11355"
2021,4,83.3,"11356"
2021,4,67.2,"11357"
2021,4,69.4,"11358"
2021,4,47.3,"11360"
2021,4,49.3,"11361"
2021,4,27.6,"11362"
2021,4,NA,"11363"
2021,4,39.2,"11364"
2021,4,61.6,"11365"
2021,4,35.2,"11366"
2021,4,56.5,"11367"
2021,4,73.4,"11368"
2021,4,74.3,"11369"
2021,4,56.6,"11370"
2021,4,52.7,"11372"
2021,4,54.6,"11373"
2021,4,65.2,"11374"
2021,4,37.9,"11375"
2021,4,76.1,"11377"
2021,4,38.7,"11378"
2021,4,51.9,"11379"
2021,4,60.8,"11385"
2021,4,70.2,"11411"
2021,4,68.2,"11412"
2021,4,55.5,"11413"
2021,4,70.5,"11414"
2021,4,100.7,"11415"
2021,4,87.2,"11416"
2021,4,93.4,"11417"
2021,4,85.1,"11418"
2021,4,92.8,"11419"
2021,4,89.9,"11420"
2021,4,77.4,"11421"
2021,4,37,"11422"
2021,4,99.6,"11423"
2021,4,29.8,"11426"
2021,4,38.2,"11427"
2021,4,43.1,"11428"
2021,4,97.1,"11429"
2021,4,67.5,"11432"
2021,4,101.3,"11433"
2021,4,85.4,"11434"
2021,4,58.2,"11435"
2021,4,84.8,"11436"
2021,4,73.3,"11691"
2021,4,66.6,"11692"
2021,4,102.6,"11693"
2021,4,52.9,"11694"
2021,4,NA,"11697"
2021,5,21.9,"Bronx"
2021,5,23.1,"Brooklyn"
2021,5,14.6,"Manhattan"
2021,5,23,"Queens"
2021,5,22.1,"Staten_Island"
2021,5,21.1,"Citywide"
2021,5,18.1,"10001"
2021,5,19.9,"10002"
2021,5,9.3,"10003"
2021,5,NA,"10004"
2021,5,NA,"10005"
2021,5,NA,"10006"
2021,5,NA,"10007"
2021,5,10.5,"10009"
2021,5,NA,"10010"
2021,5,NA,"10011"
2021,5,NA,"10012"
2021,5,NA,"10013"
2021,5,NA,"10014"
2021,5,9.8,"10016"
2021,5,NA,"10017"
2021,5,NA,"10018"
2021,5,NA,"10019"
2021,5,NA,"10021"
2021,5,NA,"10022"
2021,5,NA,"10023"
2021,5,NA,"10024"
2021,5,16.4,"10025"
2021,5,28.4,"10026"
2021,5,18.9,"10027"
2021,5,10.6,"10028"
2021,5,40.9,"10029"
2021,5,41,"10030"
2021,5,20.3,"10031"
2021,5,19,"10032"
2021,5,12,"10033"
2021,5,NA,"10034"
2021,5,25.5,"10035"
2021,5,NA,"10036"
2021,5,33.7,"10037"
2021,5,21.9,"10038"
2021,5,58.9,"10039"
2021,5,18.2,"10040"
2021,5,NA,"10044"
2021,5,NA,"10065"
2021,5,NA,"10069"
2021,5,NA,"10075"
2021,5,8.5,"10128"
2021,5,NA,"10280"
2021,5,NA,"10282"
2021,5,20.6,"10301"
2021,5,32.5,"10302"
2021,5,NA,"10303"
2021,5,35.8,"10304"
2021,5,16.3,"10305"
2021,5,24.6,"10306"
2021,5,NA,"10307"
2021,5,NA,"10308"
2021,5,18.2,"10309"
2021,5,29.9,"10310"
2021,5,19.7,"10312"
2021,5,19.5,"10314"
2021,5,23.2,"10451"
2021,5,17.3,"10452"
2021,5,16.5,"10453"
2021,5,29.1,"10454"
2021,5,23.9,"10455"
2021,5,20.4,"10456"
2021,5,25.8,"10457"
2021,5,19.3,"10458"
2021,5,20.9,"10459"
2021,5,34,"10460"
2021,5,24.4,"10461"
2021,5,19.9,"10462"
2021,5,14.3,"10463"
2021,5,NA,"10464"
2021,5,18.6,"10465"
2021,5,15.4,"10466"
2021,5,14.7,"10467"
2021,5,25.7,"10468"
2021,5,20.7,"10469"
2021,5,NA,"10470"
2021,5,NA,"10471"
2021,5,33.8,"10472"
2021,5,20.3,"10473"
2021,5,NA,"10474"
2021,5,37.4,"10475"
2021,5,NA,"11004"
2021,5,NA,"11101"
2021,5,30,"11102"
2021,5,14.3,"11103"
2021,5,NA,"11104"
2021,5,38.7,"11105"
2021,5,29.4,"11106"
2021,5,NA,"11109"
2021,5,19.3,"11201"
2021,5,34.1,"11203"
2021,5,16.9,"11204"
2021,5,22.1,"11205"
2021,5,23.1,"11206"
2021,5,34.8,"11207"
2021,5,28.3,"11208"
2021,5,19.3,"11209"
2021,5,21.3,"11210"
2021,5,9.8,"11211"
2021,5,37.9,"11212"
2021,5,37.2,"11213"
2021,5,25.9,"11214"
2021,5,8.6,"11215"
2021,5,21.9,"11216"
2021,5,NA,"11217"
2021,5,16.2,"11218"
2021,5,7.8,"11219"
2021,5,13.7,"11220"
2021,5,24.6,"11221"
2021,5,19.4,"11222"
2021,5,17.2,"11223"
2021,5,41.1,"11224"
2021,5,29.6,"11225"
2021,5,25.7,"11226"
2021,5,24.5,"11228"
2021,5,22.7,"11229"
2021,5,21.4,"11230"
2021,5,16.1,"11231"
2021,5,NA,"11232"
2021,5,33.6,"11233"
2021,5,12.8,"11234"
2021,5,32,"11235"
2021,5,25.7,"11236"
2021,5,12.5,"11237"
2021,5,29.9,"11238"
2021,5,46.1,"11239"
2021,5,26,"11354"
2021,5,31.7,"11355"
2021,5,NA,"11356"
2021,5,NA,"11357"
2021,5,13.9,"11358"
2021,5,NA,"11360"
2021,5,NA,"11361"
2021,5,NA,"11362"
2021,5,NA,"11363"
2021,5,NA,"11364"
2021,5,13.7,"11365"
2021,5,NA,"11366"
2021,5,24.6,"11367"
2021,5,28.1,"11368"
2021,5,29.7,"11369"
2021,5,22,"11370"
2021,5,24.7,"11372"
2021,5,22.9,"11373"
2021,5,29,"11374"
2021,5,14,"11375"
2021,5,23.8,"11377"
2021,5,24.9,"11378"
2021,5,21.8,"11379"
2021,5,18.3,"11385"
2021,5,NA,"11411"
2021,5,26.2,"11412"
2021,5,34.7,"11413"
2021,5,35.3,"11414"
2021,5,26.5,"11415"
2021,5,30.3,"11416"
2021,5,19.3,"11417"
2021,5,NA,"11418"
2021,5,16.5,"11419"
2021,5,37.6,"11420"
2021,5,25,"11421"
2021,5,15.4,"11422"
2021,5,25.7,"11423"
2021,5,NA,"11426"
2021,5,NA,"11427"
2021,5,37.7,"11428"
2021,5,46.7,"11429"
2021,5,13.2,"11432"
2021,5,27.4,"11433"
2021,5,18,"11434"
2021,5,17.1,"11435"
2021,5,NA,"11436"
2021,5,38.9,"11691"
2021,5,33.3,"11692"
2021,5,NA,"11693"
2021,5,NA,"11694"
2021,5,NA,"11697"
2021,6,10.4,"Bronx"
2021,6,9.8,"Brooklyn"
2021,6,5.4,"Manhattan"
2021,6,8.7,"Queens"
2021,6,13.9,"Staten_Island"
2021,6,9,"Citywide"
2021,6,NA,"10001"
2021,6,6.6,"10002"
2021,6,NA,"10003"
2021,6,NA,"10004"
2021,6,NA,"10005"
2021,6,NA,"10006"
2021,6,NA,"10007"
2021,6,NA,"10009"
2021,6,NA,"10010"
2021,6,NA,"10011"
2021,6,NA,"10012"
2021,6,NA,"10013"
2021,6,NA,"10014"
2021,6,NA,"10016"
2021,6,NA,"10017"
2021,6,NA,"10018"
2021,6,NA,"10019"
2021,6,NA,"10021"
2021,6,NA,"10022"
2021,6,NA,"10023"
2021,6,NA,"10024"
2021,6,NA,"10025"
2021,6,NA,"10026"
2021,6,NA,"10027"
2021,6,NA,"10028"
2021,6,NA,"10029"
2021,6,NA,"10030"
2021,6,NA,"10031"
2021,6,9.5,"10032"
2021,6,NA,"10033"
2021,6,NA,"10034"
2021,6,25.5,"10035"
2021,6,NA,"10036"
2021,6,NA,"10037"
2021,6,NA,"10038"
2021,6,NA,"10039"
2021,6,NA,"10040"
2021,6,NA,"10044"
2021,6,NA,"10065"
2021,6,NA,"10069"
2021,6,NA,"10075"
2021,6,NA,"10128"
2021,6,NA,"10280"
2021,6,NA,"10282"
2021,6,20.6,"10301"
2021,6,27,"10302"
2021,6,NA,"10303"
2021,6,16.7,"10304"
2021,6,NA,"10305"
2021,6,11.4,"10306"
2021,6,NA,"10307"
2021,6,26.8,"10308"
2021,6,18.2,"10309"
2021,6,NA,"10310"
2021,6,9.8,"10312"
2021,6,10.8,"10314"
2021,6,21.1,"10451"
2021,6,10.6,"10452"
2021,6,12.7,"10453"
2021,6,NA,"10454"
2021,6,11.9,"10455"
2021,6,11.8,"10456"
2021,6,10.9,"10457"
2021,6,9.7,"10458"
2021,6,12.5,"10459"
2021,6,11.9,"10460"
2021,6,NA,"10461"
2021,6,6.6,"10462"
2021,6,NA,"10463"
2021,6,NA,"10464"
2021,6,NA,"10465"
2021,6,9.8,"10466"
2021,6,12.7,"10467"
2021,6,10.3,"10468"
2021,6,9.6,"10469"
2021,6,NA,"10470"
2021,6,NA,"10471"
2021,6,8.8,"10472"
2021,6,15.2,"10473"
2021,6,NA,"10474"
2021,6,NA,"10475"
2021,6,NA,"11004"
2021,6,NA,"11101"
2021,6,NA,"11102"
2021,6,NA,"11103"
2021,6,NA,"11104"
2021,6,NA,"11105"
2021,6,13.4,"11106"
2021,6,NA,"11109"
2021,6,NA,"11201"
2021,6,12.3,"11203"
2021,6,NA,"11204"
2021,6,NA,"11205"
2021,6,11.5,"11206"
2021,6,5.6,"11207"
2021,6,15.7,"11208"
2021,6,NA,"11209"
2021,6,9.1,"11210"
2021,6,9.8,"11211"
2021,6,12.2,"11212"
2021,6,15.5,"11213"
2021,6,9.7,"11214"
2021,6,NA,"11215"
2021,6,12.8,"11216"
2021,6,22,"11217"
2021,6,16.2,"11218"
2021,6,NA,"11219"
2021,6,10.6,"11220"
2021,6,7.4,"11221"
2021,6,NA,"11222"
2021,6,11,"11223"
2021,6,21.6,"11224"
2021,6,8.7,"11225"
2021,6,10.3,"11226"
2021,6,NA,"11228"
2021,6,NA,"11229"
2021,6,NA,"11230"
2021,6,NA,"11231"
2021,6,18.5,"11232"
2021,6,12.1,"11233"
2021,6,NA,"11234"
2021,6,17.9,"11235"
2021,6,12.4,"11236"
2021,6,NA,"11237"
2021,6,NA,"11238"
2021,6,NA,"11239"
2021,6,14.8,"11354"
2021,6,10.1,"11355"
2021,6,NA,"11356"
2021,6,NA,"11357"
2021,6,NA,"11358"
2021,6,NA,"11360"
2021,6,NA,"11361"
2021,6,NA,"11362"
2021,6,NA,"11363"
2021,6,NA,"11364"
2021,6,NA,"11365"
2021,6,NA,"11366"
2021,6,NA,"11367"
2021,6,7.2,"11368"
2021,6,14.9,"11369"
2021,6,NA,"11370"
2021,6,11.5,"11372"
2021,6,10.9,"11373"
2021,6,16.9,"11374"
2021,6,7,"11375"
2021,6,9.5,"11377"
2021,6,NA,"11378"
2021,6,NA,"11379"
2021,6,8.7,"11385"
2021,6,NA,"11411"
2021,6,18.4,"11412"
2021,6,11.6,"11413"
2021,6,NA,"11414"
2021,6,NA,"11415"
2021,6,NA,"11416"
2021,6,NA,"11417"
2021,6,NA,"11418"
2021,6,NA,"11419"
2021,6,10.5,"11420"
2021,6,15,"11421"
2021,6,NA,"11422"
2021,6,NA,"11423"
2021,6,NA,"11426"
2021,6,NA,"11427"
2021,6,NA,"11428"
2021,6,NA,"11429"
2021,6,11.5,"11432"
2021,6,21.9,"11433"
2021,6,NA,"11434"
2021,6,NA,"11435"
2021,6,NA,"11436"
2021,6,7.5,"11691"
2021,6,NA,"11692"
2021,6,NA,"11693"
2021,6,NA,"11694"
2021,6,NA,"11697"
2021,7,15.9,"Bronx"
2021,7,16,"Brooklyn"
2021,7,11.4,"Manhattan"
2021,7,16.4,"Queens"
2021,7,24.8,"Staten_Island"
2021,7,15.7,"Citywide"
2021,7,NA,"10001"
2021,7,23.9,"10002"
2021,7,NA,"10003"
2021,7,NA,"10004"
2021,7,NA,"10005"
2021,7,NA,"10006"
2021,7,NA,"10007"
2021,7,22.7,"10009"
2021,7,NA,"10010"
2021,7,NA,"10011"
2021,7,NA,"10012"
2021,7,NA,"10013"
2021,7,NA,"10014"
2021,7,11.8,"10016"
2021,7,NA,"10017"
2021,7,NA,"10018"
2021,7,11.5,"10019"
2021,7,NA,"10021"
2021,7,NA,"10022"
2021,7,NA,"10023"
2021,7,10.3,"10024"
2021,7,10.9,"10025"
2021,7,25.9,"10026"
2021,7,22.1,"10027"
2021,7,NA,"10028"
2021,7,6.4,"10029"
2021,7,NA,"10030"
2021,7,13.6,"10031"
2021,7,9.5,"10032"
2021,7,8.5,"10033"
2021,7,11.8,"10034"
2021,7,19.9,"10035"
2021,7,22,"10036"
2021,7,NA,"10037"
2021,7,NA,"10038"
2021,7,18.4,"10039"
2021,7,11.4,"10040"
2021,7,NA,"10044"
2021,7,NA,"10065"
2021,7,NA,"10069"
2021,7,NA,"10075"
2021,7,NA,"10128"
2021,7,NA,"10280"
2021,7,NA,"10282"
2021,7,18,"10301"
2021,7,NA,"10302"
2021,7,30.2,"10303"
2021,7,23.9,"10304"
2021,7,28,"10305"
2021,7,28.4,"10306"
2021,7,NA,"10307"
2021,7,33.5,"10308"
2021,7,NA,"10309"
2021,7,29.9,"10310"
2021,7,27.8,"10312"
2021,7,22.7,"10314"
2021,7,14.8,"10451"
2021,7,17.3,"10452"
2021,7,7.6,"10453"
2021,7,15.9,"10454"
2021,7,21.5,"10455"
2021,7,21.5,"10456"
2021,7,12.2,"10457"
2021,7,21.8,"10458"
2021,7,12.5,"10459"
2021,7,11.9,"10460"
2021,7,NA,"10461"
2021,7,6.6,"10462"
2021,7,15.7,"10463"
2021,7,NA,"10464"
2021,7,18.6,"10465"
2021,7,14,"10466"
2021,7,18.6,"10467"
2021,7,15.4,"10468"
2021,7,8.3,"10469"
2021,7,NA,"10470"
2021,7,NA,"10471"
2021,7,17.7,"10472"
2021,7,25.4,"10473"
2021,7,NA,"10474"
2021,7,18.7,"10475"
2021,7,NA,"11004"
2021,7,NA,"11101"
2021,7,NA,"11102"
2021,7,25.8,"11103"
2021,7,NA,"11104"
2021,7,13.8,"11105"
2021,7,16,"11106"
2021,7,NA,"11109"
2021,7,NA,"11201"
2021,7,16.4,"11203"
2021,7,20.8,"11204"
2021,7,NA,"11205"
2021,7,15,"11206"
2021,7,16.8,"11207"
2021,7,14.6,"11208"
2021,7,13.3,"11209"
2021,7,15.2,"11210"
2021,7,7.9,"11211"
2021,7,25.7,"11212"
2021,7,18.6,"11213"
2021,7,19.4,"11214"
2021,7,10.1,"11215"
2021,7,12.8,"11216"
2021,7,14.7,"11217"
2021,7,21.6,"11218"
2021,7,12.2,"11219"
2021,7,13.7,"11220"
2021,7,14.7,"11221"
2021,7,NA,"11222"
2021,7,11,"11223"
2021,7,34.6,"11224"
2021,7,10.4,"11225"
2021,7,24.7,"11226"
2021,7,NA,"11228"
2021,7,19.2,"11229"
2021,7,9,"11230"
2021,7,NA,"11231"
2021,7,NA,"11232"
2021,7,20.2,"11233"
2021,7,20.2,"11234"
2021,7,26.9,"11235"
2021,7,13.4,"11236"
2021,7,16.7,"11237"
